election_id,election_name,votetype_id,votetype_description,date,rs,election_type
1763,Europawahl 2024 - Gemeinde Hohentengen,0,NA,2024-06-09,84375002053,1
7074,Gemeinderatswahl 2024 - Gemeinde Hohentengen,0,NA,2024-06-09,84375002053,6
2633,Kreistagswahl 2024 - Gemeinde Hohentengen,0,NA,2024-06-09,84375002053,5
1423,Europawahl 2019 - Stadt Veringenstadt,0,NA,2019-05-26,84375001114,1
2176,Gemeinderatswahl 2019 - Stadt Veringenstadt,0,NA,2019-05-26,84375001114,6
6583,Ortschaftsratswahl Hermentingen 2019 - Hermentingen,0,NA,2019-05-26,84375001114,8
6584,Ortschaftsratswahl Veringendorf 2019 - Veringendorf,0,NA,2019-05-26,84375001114,8
2154,Kreistagswahl 2019 - Stadt Veringenstadt,0,NA,2019-05-26,84375001114,5
468,Bundestagswahl 2021 - Stadt Veringenstadt,0,Erststimmen,2021-09-26,84375001114,2
468,Bundestagswahl 2021 - Stadt Veringenstadt,1,Zweitstimmen,2021-09-26,84375001114,2
1763,Europawahl 2024 - Stadt Veringenstadt,0,NA,2024-06-09,84375001114,1
1949,Gemeinderatswahl 2024 - Stadt Veringenstadt,0,NA,2024-06-09,84375001114,6
5197,Ortschaftsratswahl Veringendorf 2024 - Veringendorf,0,NA,2024-06-09,84375001114,8
5198,Ortschaftsratswahl Hermentingen 2024 - Hermentingen,0,NA,2024-06-09,84375001114,8
2633,Kreistagswahl 2024 - Stadt Veringenstadt,0,NA,2024-06-09,84375001114,5
1423,Europawahl 2019 - Gemeinde Neufra,0,NA,2019-05-26,84375001082,1
2154,Kreistagswahl 2019 - Gemeinde Neufra,0,NA,2019-05-26,84375001082,5
468,Bundestagswahl 2021 - Gemeinde Neufra,0,Erststimmen,2021-09-26,84375001082,2
468,Bundestagswahl 2021 - Gemeinde Neufra,1,Zweitstimmen,2021-09-26,84375001082,2
1763,Europawahl 2024 - Gemeinde Neufra,0,NA,2024-06-09,84375001082,1
2633,Kreistagswahl 2024 - Gemeinde Neufra,0,NA,2024-06-09,84375001082,5
1423,Europawahl 2019 - Stadt Hettingen,0,NA,2019-05-26,84375001047,1
4769,Gemeinderatswahl 2019 - Stadt Hettingen,0,NA,2019-05-26,84375001047,6
2154,Kreistagswahl 2019 - Stadt Hettingen,0,NA,2019-05-26,84375001047,5
468,Bundestagswahl 2021 - Stadt Hettingen,0,Erststimmen,2021-09-26,84375001047,2
468,Bundestagswahl 2021 - Stadt Hettingen,1,Zweitstimmen,2021-09-26,84375001047,2
4589,Bürgermeisterwahl - Stadt Hettingen,0,NA,2024-03-24,84375001047,7
1763,Europawahl 2024 - Stadt Hettingen,0,NA,2024-06-09,84375001047,1
4410,Gemeinderatswahl 2024 - Stadt Hettingen,0,NA,2024-06-09,84375001047,6
2633,Kreistagswahl 2024 - Stadt Hettingen,0,NA,2024-06-09,84375001047,5
468,Bundestagswahl 2021 - Stadt Gammertingen,0,Erststimmen,2021-09-26,84375001031,2
468,Bundestagswahl 2021 - Stadt Gammertingen,1,Zweitstimmen,2021-09-26,84375001031,2
1177,Bürgermeisterwahl - Stadt Gammertingen,0,NA,2023-03-05,84375001031,7
1763,Europawahl 2024 - Stadt Gammertingen,0,NA,2024-06-09,84375001031,1
5626,Gemeinderatswahl - Stadt Gammertingen,0,NA,2024-06-09,84375001031,6
5644,Ortschaftsrat Harthausen - Harthausen,0,NA,2024-06-09,84375001031,8
5647,Ortschaftsrat Bronnen/Mariaberg - Bronnen/Mariaberg,0,NA,2024-06-09,84375001031,8
5645,Ortschaftsrat Feldhausen - Feldhausen,0,NA,2024-06-09,84375001031,8
5646,Ortschaftsrat Kettenacker - Kettenacker,0,NA,2024-06-09,84375001031,8
2633,Kreistagswahl 2024 - Stadt Gammertingen,0,NA,2024-06-09,84375001031,5
429,Bundestagswahl 2017 - Gemeinde Ostrach,0,Erststimmen,2017-09-24,84370086086,2
429,Bundestagswahl 2017 - Gemeinde Ostrach,1,Zweitstimmen,2017-09-24,84370086086,2
1423,Europawahl 2019 - Gemeinde Ostrach,0,NA,2019-05-26,84370086086,1
4791,Ortschaftsratswahl Wangen - Ortschaft Wangen,0,NA,2019-05-26,84370086086,8
4045,Gemeinderatswahl Ostrach - Gemeinde Ostrach,0,NA,2019-05-26,84370086086,6
4708,Ortschaftsratswahl Magenbuch - Ortschaft Magenbuch,0,NA,2019-05-26,84370086086,8
4804,Ortschaftsratswahl Weithart - Ortschaft Einhart/Levertsweiler/Habsthal,0,NA,2019-05-26,84370086086,8
4768,Ortschaftsratswahl Burgweiler - Ortschaft Burgweiler,0,NA,2019-05-26,84370086086,8
4782,Ortschaftsratswahl Jettkofen - Ortschaft Jettkofen,0,NA,2019-05-26,84370086086,8
4793,Ortschaftsratswahl Spöck/Kalkreute - Ortschaft Spöck/Kalkreute,0,NA,2019-05-26,84370086086,8
4780,Ortschaftsratswahl Laubbach - Ortschaft Laubbach,0,NA,2019-05-26,84370086086,8
2154,Kreistagswahl 2019 - Gemeinde Ostrach,0,NA,2019-05-26,84370086086,5
4753,Ortschaftsratswahl Tafertsweiler - Ortschaft Tafertsweiler,0,NA,2019-05-26,84370086086,8
468,Bundestagswahl 2021 - Gemeinde Ostrach,0,Erststimmen,2021-09-26,84370086086,2
468,Bundestagswahl 2021 - Gemeinde Ostrach,1,Zweitstimmen,2021-09-26,84370086086,2
1763,Europawahl 2024 - Gemeinde Ostrach,0,NA,2024-06-09,84370086086,1
4764,Ortschaftsratswahl Burgweiler 2024 - Burgweiler,0,NA,2024-06-09,84370086086,8
4805,Ortschaftsratswahl Weithart 2024 - Weithart,0,NA,2024-06-09,84370086086,8
4691,Gemeinderatswahl 2024 - Gemeinde Ostrach,0,NA,2024-06-09,84370086086,6
4802,Ortschaftsratswahl Spöck/Kalkreute 2024 - Spöck-Kalkreute,0,NA,2024-06-09,84370086086,8
4752,Ortschaftsratswahl Magenbuch 2024 - Magenbuch,0,NA,2024-06-09,84370086086,8
4766,Ortschaftsratswahl Tafertsweiler 2024 - Tafertsweiler,0,NA,2024-06-09,84370086086,8
4781,Ortschaftsratswahl Laubbach 2024 - Laubbach,0,NA,2024-06-09,84370086086,8
4786,Ortschaftsratswahl Jettkofen 2024 - Jettkofen,0,NA,2024-06-09,84370086086,8
2633,Kreistagswahl 2024 - Gemeinde Ostrach,0,NA,2024-06-09,84370086086,5
4792,Ortschaftsratswahl Wangen 2024 - Wangen,0,NA,2024-06-09,84370086086,8
429,Bundestagswahl 2017 - Gemeinde Fronreute,0,Erststimmen,2017-09-24,84365009096,2
429,Bundestagswahl 2017 - Gemeinde Fronreute,1,Zweitstimmen,2017-09-24,84365009096,2
1423,Europawahl 2019 - Gemeinde Fronreute,0,NA,2019-05-26,84365009096,1
1883,Wahl des Kreistags - Gemeinde Fronreute,0,NA,2019-05-26,84365009096,5
4442,Wahl des Gemeinderats 2019 - Gemeinde Fronreute,0,NA,2019-05-26,84365009096,6
468,Bundestagswahl 2021 - Gemeinde Fronreute,0,Erststimmen,2021-09-26,84365009096,2
468,Bundestagswahl 2021 - Gemeinde Fronreute,1,Zweitstimmen,2021-09-26,84365009096,2
1763,Europawahl 2024 - Gemeinde Fronreute,0,NA,2024-06-09,84365009096,1
2180,Wahl des Kreistags - Gemeinde Fronreute,0,NA,2024-06-09,84365009096,5
5361,Wahl des Gemeinderats - Gemeinde Fronreute,0,NA,2024-06-09,84365009096,6
429,Bundestagswahl 2017 - Gemeinde Wolpertswende,0,Erststimmen,2017-09-24,84365009087,2
429,Bundestagswahl 2017 - Gemeinde Wolpertswende,1,Zweitstimmen,2017-09-24,84365009087,2
1423,Europawahl 2019 - Gemeinde Wolpertswende,0,NA,2019-05-26,84365009087,1
1883,Wahl des Kreistags - Gemeinde Wolpertswende,0,NA,2019-05-26,84365009087,5
4053,Wahl des Gemeinderats - Gemeinde Wolpertswende,0,NA,2019-05-26,84365009087,6
468,Bundestagswahl 2021 - Gemeinde Wolpertswende,0,Erststimmen,2021-09-26,84365009087,2
468,Bundestagswahl 2021 - Gemeinde Wolpertswende,1,Zweitstimmen,2021-09-26,84365009087,2
1763,Europawahl 2024 - Gemeinde Wolpertswende,0,NA,2024-06-09,84365009087,1
2180,Wahl des Kreistags - Gemeinde Wolpertswende,0,NA,2024-06-09,84365009087,5
2663,Wahl des Gemeinderats - Gemeinde Wolpertswende,0,NA,2024-06-09,84365009087,6
429,Bundestagswahl 2017 - Gemeinde Horgenzell,0,Erststimmen,2017-09-24,84365008095,2
429,Bundestagswahl 2017 - Gemeinde Horgenzell,1,Zweitstimmen,2017-09-24,84365008095,2
1423,Europawahl 2019 - Gemeinde Horgenzell,0,NA,2019-05-26,84365008095,1
1883,Wahl des Kreistags - Gemeinde Horgenzell,0,NA,2019-05-26,84365008095,5
2329,Gemeinderat - Gemeinde Horgenzell,0,NA,2019-05-26,84365008095,6
2330,Ortschaftsrat Kappel - Gemeinde Horgenzell,0,NA,2019-05-26,84365008095,8
468,Bundestagswahl 2021 - Gemeinde Horgenzell,0,Erststimmen,2021-09-26,84365008095,2
468,Bundestagswahl 2021 - Gemeinde Horgenzell,1,Zweitstimmen,2021-09-26,84365008095,2
1763,Europawahl 2024 - Gemeinde Horgenzell,0,NA,2024-06-09,84365008095,1
2180,Wahl des Kreistags - Gemeinde Horgenzell,0,NA,2024-06-09,84365008095,5
4081,Wahl des Gemeinderats 2024 - Gemeinde Horgenzell,0,NA,2024-06-09,84365008095,6
4082,Wahl Ortschaftsrat 2024 - Kappel,0,NA,2024-06-09,84365008095,8
429,Bundestagswahl 2017 - Gemeinde Wilhelmsdorf,0,Erststimmen,2017-09-24,84365008083,2
429,Bundestagswahl 2017 - Gemeinde Wilhelmsdorf,1,Zweitstimmen,2017-09-24,84365008083,2
1423,Europawahl 2019 - Gemeinde Wilhelmsdorf,0,NA,2019-05-26,84365008083,1
1883,Wahl des Kreistags - Gemeinde Wilhelmsdorf,0,NA,2019-05-26,84365008083,5
3855,Ortschaftsrat Esenhausen 2019 - Esenhausen,0,NA,2019-05-26,84365008083,8
3857,Ortschaftsrat Zußdorf 2019 - Zußdorf,0,NA,2019-05-26,84365008083,8
3854,Gemeinderat Wilhelmsdorf 2019 - Gemeinde Wilhelmsdorf,0,NA,2019-05-26,84365008083,6
3856,Ortschaftsrat Pfrungen 2019 - Pfrungen,0,NA,2019-05-26,84365008083,8
468,Bundestagswahl 2021 - Gemeinde Wilhelmsdorf,0,Erststimmen,2021-09-26,84365008083,2
468,Bundestagswahl 2021 - Gemeinde Wilhelmsdorf,1,Zweitstimmen,2021-09-26,84365008083,2
3858,Wahl des Bürgermeisters (w/m/d) - Gemeinde Wilhelmsdorf,0,NA,2024-03-03,84365008083,7
1763,Europawahl 2024 - Gemeinde Wilhelmsdorf,0,NA,2024-06-09,84365008083,1
3849,Gemeinderat Wilhelmsdorf 2024 - Gemeinde Wilhelmsdorf,0,NA,2024-06-09,84365008083,6
2180,Wahl des Kreistags - Gemeinde Wilhelmsdorf,0,NA,2024-06-09,84365008083,5
3850,Ortschaftsrat Esenhausen 2024 - Esenhausen,0,NA,2024-06-09,84365008083,8
3851,Ortschaftsrat Pfrungen 2024 - Pfrungen,0,NA,2024-06-09,84365008083,8
3852,Ortschaftsrat Zußdorf 2024 - Zußdorf,0,NA,2024-06-09,84365008083,8
429,Bundestagswahl 2017 - Große Kreisstadt Wangen im Allgäu,0,Erststimmen,2017-09-24,84365007081,2
429,Bundestagswahl 2017 - Große Kreisstadt Wangen im Allgäu,1,Zweitstimmen,2017-09-24,84365007081,2
1883,Wahl des Kreistags - Große Kreisstadt Wangen im Allgäu,0,NA,2019-05-26,84365007081,5
1423,Europawahl 2019 - Große Kreisstadt Wangen im Allgäu,0,NA,2019-05-26,84365007081,1
2859,Gemeinderatswahl 2019 - Große Kreisstadt Wangen im Allgäu,0,NA,2019-05-26,84365007081,6
2865,Ortschaftsratswahl 2019 Schomburg m. UT - Schomburg,0,NA,2019-05-26,84365007081,8
2861,Ortschaftsratswahl 2019 Niederwangen - Niederwangen,0,NA,2019-05-26,84365007081,8
2864,Ortschaftsratswahl 2019 Leupolz - Leupolz,0,NA,2019-05-26,84365007081,8
2862,Ortschaftsratswahl 2019 Neuravensburg - Neuravensburg,0,NA,2019-05-26,84365007081,8
2860,Ortschaftsratswahl 2019 Deuchelried - Deuchelried,0,NA,2019-05-26,84365007081,8
2863,Ortschaftsratswahl 2019 Karsee - Karsee,0,NA,2019-05-26,84365007081,8
468,Bundestagswahl 2021 - Stadt Wangen im Allgäu,0,Erststimmen,2021-09-26,84365007081,2
468,Bundestagswahl 2021 - Stadt Wangen im Allgäu,1,Zweitstimmen,2021-09-26,84365007081,2
1763,Europawahl 2024 - Große Kreisstadt Wangen im Allgäu,0,NA,2024-06-09,84365007081,1
2180,Wahl des Kreistags - Große Kreisstadt Wangen im Allgäu,0,NA,2024-06-09,84365007081,5
2870,Gemeinderatswahl 2024 - Große Kreisstadt Wangen im Allgäu,0,NA,2024-06-09,84365007081,6
2872,Ortschaftsratswahl 2024 Neuravensburg - Neuravensburg,0,NA,2024-06-09,84365007081,8
2871,Ortschaftsratswahl 2024 Niederwangen - Niederwangen,0,NA,2024-06-09,84365007081,8
2874,Ortschaftsratswahl 2024 Karsee - Karsee,0,NA,2024-06-09,84365007081,8
2875,Ortschaftsratswahl 2024 Leupolz - Leupolz,0,NA,2024-06-09,84365007081,8
2876,Ortschaftsratswahl 2024 Deuchelried - Deuchelried,0,NA,2024-06-09,84365007081,8
2873,Ortschaftsratswahl 2024 Schomburg - Schomburg,0,NA,2024-06-09,84365007081,8
429,Bundestagswahl 2017 - Gemeinde Amtzell,0,Erststimmen,2017-09-24,84365007006,2
429,Bundestagswahl 2017 - Gemeinde Amtzell,1,Zweitstimmen,2017-09-24,84365007006,2
1423,Europawahl 2019 - Gemeinde Amtzell,0,NA,2019-05-26,84365007006,1
1883,Wahl des Kreistags - Gemeinde Amtzell,0,NA,2019-05-26,84365007006,5
3978,Kommunalwahl 2019 - Gemeinde Amtzell,0,NA,2019-05-26,84365007006,6
468,Bundestagswahl 2021 - Gemeinde Amtzell,0,Erststimmen,2021-09-26,84365007006,2
468,Bundestagswahl 2021 - Gemeinde Amtzell,1,Zweitstimmen,2021-09-26,84365007006,2
602,Neuwahl Bürgermeister 2022 - Gemeinde Amtzell,0,NA,2022-07-17,84365007006,7
563,Bürgermeisterwahl 2022 - Gemeinde Amtzell,0,NA,2022-07-17,84365007006,7
1763,Europawahl 2024 - Gemeinde Amtzell,0,NA,2024-06-09,84365007006,1
2180,Wahl des Kreistags - Gemeinde Amtzell,0,NA,2024-06-09,84365007006,5
5121,Wahl des Gemeinderats - Gemeinde Amtzell,0,NA,2024-06-09,84365007006,6
429,Bundestagswahl 2017 - Gemeinde Achberg,0,Erststimmen,2017-09-24,84365007001,2
429,Bundestagswahl 2017 - Gemeinde Achberg,1,Zweitstimmen,2017-09-24,84365007001,2
1423,Europawahl 2019 - Gemeinde Achberg,0,NA,2019-05-26,84365007001,1
1883,Wahl des Kreistags - Gemeinde Achberg,0,NA,2019-05-26,84365007001,5
5826,Gemeinderatswahl Achberg 2019 - Gemeinde Achberg,0,NA,2019-05-26,84365007001,6
468,Bundestagswahl 2021 - Gemeinde Achberg,0,Erststimmen,2021-09-26,84365007001,2
468,Bundestagswahl 2021 - Gemeinde Achberg,1,Zweitstimmen,2021-09-26,84365007001,2
1763,Europawahl 2024 - Gemeinde Achberg,0,NA,2024-06-09,84365007001,1
2180,Wahl des Kreistags - Gemeinde Achberg,0,NA,2024-06-09,84365007001,5
5123,Gemeinderatswahl 2024 - Gemeinde Achberg,0,NA,2024-06-09,84365007001,6
429,Bundestagswahl 2017 - Gemeinde Wolfegg,0,Erststimmen,2017-09-24,84365006085,2
429,Bundestagswahl 2017 - Gemeinde Wolfegg,1,Zweitstimmen,2017-09-24,84365006085,2
1423,Europawahl 2019 - Gemeinde Wolfegg,0,NA,2019-05-26,84365006085,1
1883,Wahl des Kreistags - Gemeinde Wolfegg,0,NA,2019-05-26,84365006085,5
5630,Gemeinderatswahl 2019 - Gemeinde Wolfegg,0,NA,2019-05-26,84365006085,6
172,Landtagswahl BW 2021 - Gemeinde Wolfegg,0,NA,2021-03-14,84365006085,3
468,Bundestagswahl 2021 - Gemeinde Wolfegg,0,Erststimmen,2021-09-26,84365006085,2
468,Bundestagswahl 2021 - Gemeinde Wolfegg,1,Zweitstimmen,2021-09-26,84365006085,2
870,Bürgermeisterwahl 2022 - Gemeinde Wolfegg,0,NA,2022-11-27,84365006085,7
1763,Europawahl 2024 - Gemeinde Wolfegg,0,NA,2024-06-09,84365006085,1
2180,Wahl des Kreistags - Gemeinde Wolfegg,0,NA,2024-06-09,84365006085,5
5312,Gemeinderatswahl 2024 - Gemeinde Wolfegg,0,NA,2024-06-09,84365006085,6
429,Bundestagswahl 2017 - Gemeinde Vogt,0,Erststimmen,2017-09-24,84365006078,2
429,Bundestagswahl 2017 - Gemeinde Vogt,1,Zweitstimmen,2017-09-24,84365006078,2
1423,Europawahl 2019 - Vogt,0,NA,2019-05-26,84365006078,1
1883,Wahl des Kreistags - Vogt,0,NA,2019-05-26,84365006078,5
4016,Gemeinderatswahl - Vogt,0,NA,2019-05-26,84365006078,6
468,Bundestagswahl 2021 - Gemeinde Vogt,0,Erststimmen,2021-09-26,84365006078,2
468,Bundestagswahl 2021 - Gemeinde Vogt,1,Zweitstimmen,2021-09-26,84365006078,2
1763,Europawahl 2024 - Gemeinde Vogt,0,NA,2024-06-09,84365006078,1
2180,Wahl des Kreistags - Gemeinde Vogt,0,NA,2024-06-09,84365006078,5
4017,Gemeinderatswahl - Gemeinde Vogt,0,NA,2024-06-09,84365006078,6
429,Bundestagswahl 2017 - Große Kreisstadt Weingarten,0,Erststimmen,2017-09-24,84365005082,2
429,Bundestagswahl 2017 - Große Kreisstadt Weingarten,1,Zweitstimmen,2017-09-24,84365005082,2
1423,Europawahl 2019 - Stadt Weingarten,0,NA,2019-05-26,84365005082,1
1883,Wahl des Kreistags - Stadt Weingarten,0,NA,2019-05-26,84365005082,5
3964,Gemeinderatswahl 2019 Weingarten - Stadt Weingarten,0,NA,2019-05-26,84365005082,6
172,Landtagswahl BW 2021 - Große Kreisstadt Weingarten,0,NA,2021-03-14,84365005082,3
468,Bundestagswahl 2021 - Große Kreisstadt Weingarten,0,Erststimmen,2021-09-26,84365005082,2
468,Bundestagswahl 2021 - Große Kreisstadt Weingarten,1,Zweitstimmen,2021-09-26,84365005082,2
930,Oberbürgermeisterwahl Weingarten - Große Kreisstadt Weingarten,0,NA,2022-04-03,84365005082,7
1763,Europawahl 2024 - Stadt Weingarten,0,NA,2024-06-09,84365005082,1
2180,Wahl des Kreistags - Stadt Weingarten,0,NA,2024-06-09,84365005082,5
4954,Gemeinderatswahl 2024 Weingarten - Stadt Weingarten,0,NA,2024-06-09,84365005082,6
429,Bundestagswahl 2017 - Große Kreisstadt Ravensburg,0,Erststimmen,2017-09-24,84365005064,2
429,Bundestagswahl 2017 - Große Kreisstadt Ravensburg,1,Zweitstimmen,2017-09-24,84365005064,2
8102,Oberbürgermeisterwahl 2018 - Große Kreisstadt Ravensburg,0,NA,2018-03-11,84365005064,7
1423,Europawahl 2019 - Große Kreisstadt Ravensburg,0,NA,2019-05-26,84365005064,1
1883,Wahl des Kreistags - Große Kreisstadt Ravensburg,0,NA,2019-05-26,84365005064,5
888,Gemeinderatswahl - Große Kreisstadt Ravensburg,0,NA,2019-05-26,84365005064,6
411,Ortschaftsratswahl Eschach - Ortschaft Eschach,0,NA,2019-05-26,84365005064,8
1232,Ortschaftsratswahl Taldorf - Ortschaft Taldorf,0,NA,2019-05-26,84365005064,8
4570,Ortschaftsratswahl Schmalegg - Ortschaft Schmalegg,0,NA,2019-05-26,84365005064,8
468,Bundestagswahl 2021 - Große Kreisstadt Ravensburg,0,Erststimmen,2021-09-26,84365005064,2
468,Bundestagswahl 2021 - Große Kreisstadt Ravensburg,1,Zweitstimmen,2021-09-26,84365005064,2
1763,Europawahl 2024 - Große Kreisstadt Ravensburg,0,NA,2024-06-09,84365005064,1
2180,Wahl des Kreistags - Große Kreisstadt Ravensburg,0,NA,2024-06-09,84365005064,5
2530,Gemeinderatswahl - Große Kreisstadt Ravensburg,0,NA,2024-06-09,84365005064,6
2531,Ortschaftsratswahl Eschach - Eschach,0,NA,2024-06-09,84365005064,8
2532,Ortschaftsratswahl Taldorf - Taldorf,0,NA,2024-06-09,84365005064,8
2533,Ortschaftsratswahl Schmalegg - Schmalegg,0,NA,2024-06-09,84365005064,8
429,Bundestagswahl 2017 - Gemeinde Berg,0,Erststimmen,2017-09-24,84365005013,2
429,Bundestagswahl 2017 - Gemeinde Berg,1,Zweitstimmen,2017-09-24,84365005013,2
1423,Europawahl 2019 - Gemeinde Berg,0,NA,2019-05-26,84365005013,1
1883,Wahl des Kreistags - Gemeinde Berg,0,NA,2019-05-26,84365005013,5
2128,Gemeinderatswahl - Gemeinde Berg,0,NA,2019-05-26,84365005013,6
468,Bundestagswahl 2021 - Gemeinde Berg,0,Erststimmen,2021-09-26,84365005013,2
468,Bundestagswahl 2021 - Gemeinde Berg,1,Zweitstimmen,2021-09-26,84365005013,2
1763,Europawahl 2024 - Gemeinde Berg,0,NA,2024-06-09,84365005013,1
2180,Wahl des Kreistags - Gemeinde Berg,0,NA,2024-06-09,84365005013,5
3761,Gemeinderatswahl 2024 - Gemeinde Berg,0,NA,2024-06-09,84365005013,6
429,Bundestagswahl 2017 - Gemeinde Baindt,0,Erststimmen,2017-09-24,84365005012,2
429,Bundestagswahl 2017 - Gemeinde Baindt,1,Zweitstimmen,2017-09-24,84365005012,2
1883,Wahl des Kreistags - Gemeinde Baindt,0,NA,2019-05-26,84365005012,5
1423,Europawahl 2019 - Gemeinde Baindt,0,NA,2019-05-26,84365005012,1
468,Bundestagswahl 2021 - Gemeinde Baindt,0,Erststimmen,2021-09-26,84365005012,2
468,Bundestagswahl 2021 - Gemeinde Baindt,1,Zweitstimmen,2021-09-26,84365005012,2
1763,Europawahl 2024 - Gemeinde Baindt,0,NA,2024-06-09,84365005012,1
2180,Wahl des Kreistags - Gemeinde Baindt,0,NA,2024-06-09,84365005012,5
3273,Gemeinderatswahl Baindt 2024 - Gemeinde Baindt,0,NA,2024-06-09,84365005012,6
429,Bundestagswahl 2017 - Gemeinde Baienfurt,0,Erststimmen,2017-09-24,84365005011,2
429,Bundestagswahl 2017 - Gemeinde Baienfurt,1,Zweitstimmen,2017-09-24,84365005011,2
1423,Europawahl 2019 - Gemeinde Baienfurt,0,NA,2019-05-26,84365005011,1
1883,Wahl des Kreistags - Gemeinde Baienfurt,0,NA,2019-05-26,84365005011,5
3491,Gemeinderatswahl 2019 - Gemeinde Baienfurt,0,NA,2019-05-26,84365005011,6
468,Bundestagswahl 2021 - Gemeinde Baienfurt,0,Erststimmen,2021-09-26,84365005011,2
468,Bundestagswahl 2021 - Gemeinde Baienfurt,1,Zweitstimmen,2021-09-26,84365005011,2
1763,Europawahl 2024 - Gemeinde Baienfurt,0,NA,2024-06-09,84365005011,1
2180,Wahl des Kreistags - Gemeinde Baienfurt,0,NA,2024-06-09,84365005011,5
2178,Gemeinderatswahl 2024 - Gemeinde Baienfurt,0,NA,2024-06-09,84365005011,6
429,Bundestagswahl 2017 - Große Kreisstadt Leutkirch im Allgäu,0,Erststimmen,2017-09-24,84365004055,2
429,Bundestagswahl 2017 - Große Kreisstadt Leutkirch im Allgäu,1,Zweitstimmen,2017-09-24,84365004055,2
1423,Europawahl 2019 - Große Kreisstadt Leutkirch im Allgäu,0,NA,2019-05-26,84365004055,1
1883,Wahl des Kreistags - Große Kreisstadt Leutkirch im Allgäu,0,NA,2019-05-26,84365004055,5
3116,Gemeinderatswahl - Große Kreisstadt Leutkirch im Allgäu,0,NA,2019-05-26,84365004055,6
3123,Ortschaftsratswahl Diepoldshofen - Diepoldshofen,0,NA,2019-05-26,84365004055,8
3295,Ortschaftsratswahl Winterstetten - Winterstetten,0,NA,2019-05-26,84365004055,8
3296,Ortschaftsratswahl Reichenhofen - Reichenhofen,0,NA,2019-05-26,84365004055,8
3125,Ortschaftsratswahl Wuchzenhofen - Wuchzenhofen,0,NA,2019-05-26,84365004055,8
3127,Ortschaftsratswahl Gebrazhofen - Gebrazhofen,0,NA,2019-05-26,84365004055,8
3126,Ortschaftsratswahl Friesenhofen - Friesenhofen,0,NA,2019-05-26,84365004055,8
3124,Ortschaftsratswahl Herlazhofen - Herlazhofen,0,NA,2019-05-26,84365004055,8
3129,Ortschaftsratswahl Hofs - Hofs,0,NA,2019-05-26,84365004055,8
468,Bundestagswahl 2021 - Große Kreisstadt Leutkirch im Allgäu,0,Erststimmen,2021-09-26,84365004055,2
468,Bundestagswahl 2021 - Große Kreisstadt Leutkirch im Allgäu,1,Zweitstimmen,2021-09-26,84365004055,2
1763,Europawahl 2024 - Große Kreisstadt Leutkirch im Allgäu,0,NA,2024-06-09,84365004055,1
2180,Wahl des Kreistags - Große Kreisstadt Leutkirch im Allgäu,0,NA,2024-06-09,84365004055,5
4738,Oberbürgermeisterwahlen Leutkirch im Allgäu - Große Kreisstadt Leutkirch im Allgäu,0,NA,2024-06-09,84365004055,7
4729,Gemeinderatswahl der Großen Kreisstadt Leutkirch im Allgäu - Große Kreisstadt Leutkirch im Allgäu,0,NA,2024-06-09,84365004055,6
4735,Ortschaftsratswahl Gebrazhofen - Gebrazhofen,0,NA,2024-06-09,84365004055,8
4736,Ortschaftsratswahl Reichenhofen - Reichenhofen,0,NA,2024-06-09,84365004055,8
4737,Ortschaftsratswahl Winterstetten - Winterstetten,0,NA,2024-06-09,84365004055,8
4734,Ortschaftsratswahl Hofs - Hofs,0,NA,2024-06-09,84365004055,8
4733,Ortschaftsratswahl Friesenhofen - Friesenhofen,0,NA,2024-06-09,84365004055,8
4731,Ortschaftsratswahl Herlazhofen - Herlazhofen,0,NA,2024-06-09,84365004055,8
4730,Ortschaftsratswahl Diepoldshofen - Diepoldshofen,0,NA,2024-06-09,84365004055,8
4732,Ortschaftsratswahl Wuchzenhofen - Wuchzenhofen,0,NA,2024-06-09,84365004055,8
429,Bundestagswahl 2017 - Gemeinde Aitrach,0,Erststimmen,2017-09-24,84365004004,2
429,Bundestagswahl 2017 - Gemeinde Aitrach,1,Zweitstimmen,2017-09-24,84365004004,2
1423,Europawahl 2019 - Gemeinde Aitrach,0,NA,2019-05-26,84365004004,1
1883,Wahl des Kreistags - Gemeinde Aitrach,0,NA,2019-05-26,84365004004,5
4032,Gemeinderatswahl - Gemeinde Aitrach,0,NA,2019-05-26,84365004004,6
468,Bundestagswahl 2021 - Gemeinde Aitrach,0,Erststimmen,2021-09-26,84365004004,2
468,Bundestagswahl 2021 - Gemeinde Aitrach,1,Zweitstimmen,2021-09-26,84365004004,2
1256,Bürgermeisterwahl 2023 - Gemeinde Aitrach,0,NA,2023-11-12,84365004004,7
1763,Europawahl 2024 - Gemeinde Aitrach,0,NA,2024-06-09,84365004004,1
2180,Wahl des Kreistags - Gemeinde Aitrach,0,NA,2024-06-09,84365004004,5
4108,Gemeinderatswahl 2024 - Gemeinde Aitrach,0,NA,2024-06-09,84365004004,6
